mission_id,timestamp,elapsed_min,mission_phase,RPM,MAP_hPa,m_dot_a_kg_s,m_dot_f_kg_s,Q_fuel_L_s,AFR_actual,phi_equivalence_ratio,EGT_avg_C,EGT_cyl1_C,EGT_cyl2_C,EGT_cyl3_C,EGT_cyl4_C,Delta_EGT_cross_C,CHT_C,Delta_CHT_ambient_C,Oil_Temp_C,Oil_Pressure_bar,Oil_Viscosity_Pa_s,Ratio_Lube,Vib_f0_Hz,Vib_fcam_Hz,Vib_ffire_Hz,Vib_fgear_Hz,Health_Index,injected_fault_type,Rate_of_Rise_CHT_C_per_min,Delta_EGT_cross_roll3,P_oil_expected_bar,P_oil_residual_ratio,Health_Index_deficit,Physics_Rule_Active,Physics_Fault_Type,Physics_Diagnostic_Msg,AE_Recon_Error,AE_Anomaly_Alert,AE_Top_Sensor,Anomaly_Detected,Classified_Fault_Type
15,2026-01-16 03:20:00,200,Cruise_Loiter,5230.0,599.49,0.03266,0.002474,0.00338,13.2,1.114,740.7,737.5,737.1,745.7,742.4,8.6,96.95,99.41,83.66,4.075,0.028703,14195431.68,87.17,43.58,174.33,3748.15,0.99993,none,-1.8,7.33,4.075,1.0,7e-05,False,none,,0.00862,False,Delta_EGT_cross_roll3,False,none
15,2026-01-16 03:21:00,201,Cruise_Loiter,5228.3,600.14,0.03252,0.002464,0.00337,13.2,1.114,740.7,746.7,744.2,740.3,731.5,15.2,94.89,95.9,83.63,4.076,0.028732,14187276.3,87.14,43.57,174.28,3746.92,0.99993,none,-2.06,10.8,4.076,1.0,7e-05,False,none,,0.00897,False,Delta_CHT_ambient_C,False,none
15,2026-01-16 03:22:00,202,Cruise_Loiter,5210.2,600.63,0.03251,0.002463,0.00337,13.2,1.114,740.7,746.7,736.7,734.9,744.4,11.9,96.52,98.25,83.65,4.066,0.028721,14158360.11,86.84,43.42,173.67,3733.96,0.99993,none,1.63,11.9,4.066,1.0,7e-05,False,none,,0.00497,False,Delta_EGT_cross_roll3,False,none
15,2026-01-16 03:23:00,203,Cruise_Loiter,5168.7,600.34,0.03216,0.002437,0.00333,13.2,1.114,740.7,741.3,741.7,738.4,741.4,3.3,93.68,94.73,83.57,4.052,0.028794,14073897.35,86.14,43.07,172.29,3704.22,0.99993,none,-2.84,10.13,4.052,1.0,7e-05,False,none,,0.00887,False,Oil_Viscosity_Pa_s,False,none
15,2026-01-16 03:24:00,204,Cruise_Loiter,5235.9,599.63,0.03262,0.002472,0.00338,13.2,1.114,740.7,735.9,743.6,743.6,739.6,7.7,93.31,95.08,83.47,4.095,0.028898,14170294.26,87.26,43.63,174.53,3752.37,0.99993,none,-0.37,7.63,4.095,1.0,7e-05,False,none,,0.00679,False,Delta_EGT_cross_roll3,False,none
15,2026-01-16 03:25:00,205,Cruise_Loiter,5175.7,601.16,0.03228,0.002445,0.00334,13.2,1.114,740.7,744.8,736.6,737.1,744.3,8.2,96.7,97.98,83.51,4.061,0.028855,14074806.02,86.26,43.13,172.52,3709.24,0.99993,none,3.39,6.4,4.061,1.0,7e-05,False,none,,0.00683,False,Oil_Pressure_bar,False,none
15,2026-01-16 03:26:00,206,Cruise_Loiter,5203.8,601.04,0.03246,0.002459,0.00336,13.2,1.114,740.7,738.9,745.6,741.0,737.2,8.4,97.1,98.51,83.56,4.071,0.028804,14132208.13,86.73,43.36,173.46,3729.38,0.99993,none,0.4,8.1,4.071,1.0,7e-05,False,none,,0.00506,False,Delta_EGT_cross_roll3,False,none
15,2026-01-16 03:27:00,207,Cruise_Loiter,5180.5,601.05,0.03224,0.002442,0.00334,13.2,1.114,740.7,734.4,741.3,747.4,739.6,13.0,95.4,96.12,83.57,4.059,0.028799,14093326.01,86.34,43.17,172.68,3712.7,0.99993,none,-1.7,9.87,4.059,1.0,7e-05,False,none,,0.0078,False,Delta_EGT_cross_roll3,False,none
15,2026-01-16 03:28:00,208,Cruise_Loiter,5154.1,600.33,0.03209,0.002431,0.00333,13.2,1.114,740.7,740.3,740.7,740.9,740.9,0.6,93.51,94.75,83.49,4.053,0.028879,14033424.87,85.9,42.95,171.8,3693.75,0.99993,none,-1.89,7.33,4.053,1.0,7e-05,False,none,,0.00902,False,Oil_Pressure_bar,False,none
15,2026-01-16 03:29:00,209,Cruise_Loiter,5212.4,600.51,0.03252,0.002464,0.00337,13.2,1.114,740.7,737.9,741.2,744.0,739.6,6.1,96.24,98.0,83.5,4.081,0.028869,14135351.69,86.87,43.44,173.75,3735.57,0.99993,none,2.73,6.57,4.081,1.0,7e-05,False,none,,0.00621,False,Delta_EGT_cross_roll3,False,none
15,2026-01-16 03:30:00,210,Cruise_Loiter,5187.1,599.88,0.0323,0.002447,0.00335,13.2,1.114,740.7,741.6,739.1,737.3,744.7,7.3,96.73,98.18,83.54,4.065,0.028832,14098666.73,86.45,43.23,172.9,3717.45,0.99993,none,0.49,4.67,4.065,1.0,7e-05,False,none,,0.0102,False,Oil_Pressure_bar,False,none
15,2026-01-16 03:31:00,211,Cruise_Loiter,5162.5,599.29,0.03209,0.002431,0.00333,13.2,1.114,740.7,745.8,736.7,733.7,746.4,12.7,96.66,97.93,83.57,4.049,0.028795,14063149.64,86.04,43.02,172.08,3699.78,0.99993,none,-0.07,8.7,4.049,1.0,7e-05,False,none,,0.0057,False,Delta_EGT_cross_roll3,False,none
15,2026-01-16 03:32:00,212,Cruise_Loiter,5214.6,599.91,0.03239,0.002454,0.00336,13.2,1.114,740.7,738.7,736.0,738.7,749.3,13.4,95.45,96.17,83.58,4.075,0.028788,14153786.17,86.91,43.46,173.82,3737.16,0.99993,none,-1.21,11.13,4.075,1.0,7e-05,False,none,,0.00691,False,Delta_CHT_ambient_C,False,none
15,2026-01-16 03:33:00,213,Cruise_Loiter,5166.5,600.34,0.03218,0.002438,0.00333,13.2,1.114,740.7,753.5,737.8,733.2,738.2,20.3,97.27,98.62,83.63,4.046,0.028734,14081013.0,86.11,43.05,172.22,3702.63,0.99993,none,1.82,15.47,4.046,1.0,7e-05,False,none,,0.0105,False,Rate_of_Rise_CHT_C_per_min,False,none
15,2026-01-16 03:34:00,214,Cruise_Loiter,5194.0,599.77,0.03232,0.002448,0.00335,13.2,1.114,740.7,736.1,743.3,742.3,741.0,7.2,98.8,100.11,83.74,4.05,0.028626,14147952.52,86.57,43.28,173.13,3722.37,0.99993,none,1.53,13.63,4.05,1.0,7e-05,False,none,,0.00996,False,Delta_EGT_cross_roll3,False,none
15,2026-01-16 03:35:00,215,Cruise_Loiter,5173.8,601.06,0.0322,0.002439,0.00334,13.2,1.114,740.7,743.4,741.9,743.0,734.4,9.0,98.39,99.13,83.84,4.031,0.028523,14132036.45,86.23,43.11,172.46,3707.87,0.99993,none,-0.41,12.17,4.031,1.0,7e-05,False,none,,0.00661,False,Delta_EGT_cross_roll3,False,none
15,2026-01-16 03:36:00,216,Cruise_Loiter,5176.4,600.88,0.03224,0.002442,0.00334,13.2,1.114,740.7,740.1,746.2,739.5,737.0,9.1,97.69,98.74,83.9,4.027,0.028463,14147716.7,86.27,43.14,172.55,3709.76,0.99993,none,-0.7,8.43,4.027,1.0,7e-05,False,none,,0.00618,False,Delta_EGT_cross_roll3,False,none
15,2026-01-16 03:37:00,217,Cruise_Loiter,5150.2,600.94,0.03212,0.002433,0.00333,13.2,1.114,740.7,744.7,738.7,743.7,735.7,9.0,96.59,98.01,83.91,4.014,0.028458,14103785.56,85.84,42.92,171.67,3691.0,0.99993,none,-1.1,9.03,4.014,1.0,7e-05,False,none,,0.00728,False,Delta_EGT_cross_roll3,False,none
15,2026-01-16 03:38:00,218,Cruise_Loiter,5201.5,600.31,0.03233,0.002449,0.00335,13.2,1.114,740.7,736.4,744.9,738.0,743.4,8.5,94.44,95.2,83.86,4.043,0.028511,14181785.94,86.69,43.35,173.38,3727.73,0.99993,none,-2.15,8.87,4.043,1.0,7e-05,False,none,,0.00832,False,Delta_CHT_ambient_C,False,none
15,2026-01-16 03:39:00,219,Cruise_Loiter,5120.9,600.56,0.03183,0.002412,0.0033,13.2,1.114,740.7,748.4,745.4,741.5,727.4,21.0,93.36,94.02,83.77,4.012,0.028598,14027701.99,85.35,42.67,170.7,3670.01,0.99993,none,-1.08,12.83,4.012,1.0,7e-05,False,none,,0.00978,False,Rate_of_Rise_CHT_C_per_min,False,none
15,2026-01-16 03:40:00,220,Cruise_Loiter,5218.8,600.87,0.03245,0.002458,0.00336,13.2,1.114,740.7,745.4,746.6,731.3,739.4,15.2,95.06,95.63,83.75,4.061,0.028614,14192520.2,86.98,43.49,173.96,3740.12,0.99993,none,1.7,14.9,4.061,1.0,7e-05,False,none,,0.01358,False,Delta_EGT_cross_roll3,False,none
15,2026-01-16 03:41:00,221,Cruise_Loiter,5208.6,600.76,0.03254,0.002465,0.00337,13.2,1.114,740.7,744.7,744.8,734.9,738.3,10.0,92.8,94.75,83.61,4.069,0.028754,14149664.69,86.81,43.41,173.62,3732.84,0.99993,none,-2.26,15.4,4.069,1.0,7e-05,False,none,,0.00944,False,Ratio_Lube,False,none
15,2026-01-16 03:42:00,222,Cruise_Loiter,5204.8,599.63,0.03238,0.002453,0.00335,13.2,1.114,740.7,740.5,742.3,735.1,744.8,9.7,93.39,94.71,83.52,4.075,0.028844,14126825.79,86.75,43.37,173.49,3730.11,0.99993,none,0.59,11.63,4.075,1.0,7e-05,False,none,,0.00491,False,Delta_CHT_ambient_C,False,none
15,2026-01-16 03:43:00,223,Cruise_Loiter,5227.9,598.59,0.03242,0.002456,0.00336,13.2,1.114,740.7,736.3,731.4,753.5,741.5,22.1,96.64,97.54,83.57,4.082,0.028795,14175162.27,87.13,43.57,174.26,3746.65,0.99993,none,3.25,13.93,4.082,1.0,7e-05,False,none,,0.01238,False,Delta_EGT_cross_roll3,False,none
15,2026-01-16 03:44:00,224,Cruise_Loiter,5180.4,598.03,0.03218,0.002438,0.00333,13.2,1.114,740.7,743.3,738.9,742.4,738.1,5.3,93.36,95.03,83.47,4.067,0.028895,14075788.75,86.34,43.17,172.68,3712.6,0.99993,none,-3.28,12.37,4.067,1.0,7e-05,False,none,,0.00813,False,Oil_Viscosity_Pa_s,False,none
15,2026-01-16 03:45:00,225,Cruise_Loiter,5180.0,598.04,0.0322,0.002439,0.00333,13.2,1.114,740.7,749.8,736.1,739.8,737.0,13.7,95.36,97.18,83.45,4.069,0.028918,14071080.99,86.33,43.17,172.67,3712.37,0.99993,none,2.0,13.7,4.069,1.0,7e-05,False,none,,0.01119,False,Delta_EGT_cross_roll3,False,none
15,2026-01-16 03:46:00,226,Cruise_Loiter,5199.2,596.85,0.0323,0.002447,0.00334,13.2,1.114,740.7,743.2,734.8,743.4,741.3,8.7,94.57,96.81,83.39,4.084,0.028982,14092554.62,86.65,43.33,173.31,3726.12,0.99993,none,-0.79,9.23,4.084,1.0,7e-05,False,none,,0.0048,False,Delta_EGT_cross_roll3,False,none
15,2026-01-16 03:47:00,227,Cruise_Loiter,5181.2,596.65,0.03216,0.002437,0.00333,13.2,1.114,740.7,740.5,746.2,744.3,731.7,14.6,93.93,96.06,83.31,4.082,0.029062,14047216.74,86.35,43.18,172.71,3713.17,0.99993,none,-0.64,12.33,4.082,1.0,7e-05,False,none,,0.00578,False,Oil_Viscosity_Pa_s,False,none
15,2026-01-16 03:48:00,228,Cruise_Loiter,5217.7,596.07,0.03236,0.002452,0.00335,13.2,1.114,740.7,740.5,740.6,740.5,741.1,0.7,96.52,98.71,83.33,4.099,0.029042,14113340.7,86.96,43.48,173.92,3739.33,0.99993,none,2.59,8.0,4.099,1.0,7e-05,False,none,,0.00462,False,Delta_EGT_cross_roll3,False,none
15,2026-01-16 03:49:00,229,Cruise_Loiter,5177.9,596.06,0.03203,0.002427,0.00332,13.2,1.114,740.7,739.1,742.2,741.0,740.4,3.2,95.44,96.85,83.33,4.079,0.02904,14045553.94,86.3,43.15,172.6,3710.86,0.99993,none,-1.08,6.17,4.079,1.0,7e-05,False,none,,0.00766,False,Delta_EGT_cross_roll3,False,none
15,2026-01-16 03:50:00,230,Cruise_Loiter,5207.2,595.32,0.03225,0.002443,0.00334,13.2,1.114,740.7,736.8,730.4,753.2,742.3,22.8,91.62,93.71,83.17,4.108,0.029203,14066969.31,86.79,43.39,173.57,3731.84,0.99993,none,-3.82,8.9,4.108,1.0,7e-05,False,none,,0.00989,False,Delta_CHT_ambient_C,False,none
15,2026-01-16 03:51:00,231,Cruise_Loiter,5178.3,594.2,0.03201,0.002425,0.00331,13.2,1.114,740.7,741.2,740.7,745.1,735.8,9.3,92.89,95.0,83.07,4.103,0.029309,13998871.47,86.3,43.15,172.61,3711.11,0.99993,none,1.27,11.77,4.103,1.0,7e-05,False,none,,0.00396,False,Delta_EGT_cross_roll3,False,none
15,2026-01-16 03:52:00,232,Cruise_Loiter,5179.6,593.57,0.03201,0.002425,0.00331,13.2,1.114,740.7,743.0,740.8,741.4,737.5,5.5,89.31,91.64,82.84,4.125,0.029551,13959058.29,86.33,43.16,172.65,3712.04,0.99993,none,-3.58,12.53,4.125,1.0,7e-05,False,none,,0.00602,False,Delta_CHT_ambient_C,False,none
15,2026-01-16 03:53:00,233,Cruise_Loiter,5156.6,594.58,0.03191,0.002417,0.0033,13.2,1.114,740.7,748.5,739.4,741.5,733.3,15.2,89.41,91.62,82.63,4.133,0.029773,13881859.69,85.94,42.97,171.89,3695.57,0.99993,none,0.1,10.0,4.133,1.0,7e-05,False,none,,0.00585,False,Delta_EGT_cross_roll3,False,none
15,2026-01-16 03:54:00,234,Cruise_Loiter,5223.9,594.48,0.03235,0.002451,0.00335,13.2,1.114,740.7,735.5,739.9,744.6,742.7,9.0,91.36,93.83,82.49,4.18,0.029914,13973499.37,87.06,43.53,174.13,3743.79,0.99993,none,1.95,9.9,4.18,1.0,7e-05,False,none,,0.00418,False,Delta_EGT_cross_roll3,False,none
15,2026-01-16 03:55:00,235,Cruise_Loiter,5242.7,593.94,0.03244,0.002458,0.00336,13.2,1.114,740.7,742.7,735.1,745.7,739.2,10.5,94.44,97.0,82.48,4.191,0.029928,14003265.31,87.38,43.69,174.76,3757.23,0.99993,none,3.08,11.57,4.191,1.0,7e-05,False,none,,0.0036,False,Delta_EGT_cross_roll3,False,none
15,2026-01-16 03:56:00,236,Cruise_Loiter,5139.8,594.1,0.03178,0.002408,0.00329,13.2,1.114,740.7,740.0,743.1,740.9,738.8,4.3,94.42,96.69,82.47,4.139,0.029934,13826004.64,85.66,42.83,171.33,3683.52,0.99993,none,-0.02,7.93,4.139,1.0,7e-05,False,none,,0.00696,False,Delta_EGT_cross_roll3,False,none
15,2026-01-16 03:57:00,237,Cruise_Loiter,5226.9,594.13,0.03211,0.002433,0.00333,13.2,1.114,740.7,738.7,736.4,746.5,741.2,10.1,95.82,96.19,82.58,4.173,0.029823,13994008.78,87.11,43.56,174.23,3745.94,0.99993,none,1.4,8.3,4.173,1.0,7e-05,False,none,,0.00453,False,Delta_EGT_cross_roll3,False,none
15,2026-01-16 03:58:00,238,Cruise_Loiter,5190.0,593.63,0.03216,0.002436,0.00333,13.2,1.114,740.7,747.9,733.1,743.4,738.3,14.8,94.29,97.35,82.54,4.158,0.029865,13923704.4,86.5,43.25,173.0,3719.54,0.99993,none,-1.53,9.73,4.158,1.0,7e-05,False,none,,0.00513,False,Oil_Viscosity_Pa_s,False,none
15,2026-01-16 03:59:00,239,Cruise_Loiter,5238.1,593.81,0.03231,0.002447,0.00335,13.2,1.114,740.7,744.7,744.0,740.5,733.5,11.2,92.79,94.42,82.49,4.188,0.029918,13997271.2,87.3,43.65,174.6,3753.97,0.99993,none,-1.5,12.03,4.188,1.0,7e-05,False,none,,0.00814,False,Delta_CHT_ambient_C,False,none
15,2026-01-16 04:00:00,240,Cruise_Loiter,5191.6,593.26,0.03211,0.002432,0.00332,13.2,1.114,740.7,737.5,744.9,739.4,741.0,7.4,92.3,95.0,82.39,4.173,0.03002,13900332.25,86.53,43.26,173.05,3720.62,0.99993,none,-0.49,11.13,4.173,1.0,7e-05,False,none,,0.00459,False,Oil_Viscosity_Pa_s,False,none
15,2026-01-16 04:01:00,241,Cruise_Loiter,5238.2,593.55,0.03229,0.002446,0.00334,13.2,1.114,740.7,742.9,753.1,738.2,728.6,24.5,94.98,96.62,82.43,4.193,0.029977,13987463.42,87.3,43.65,174.61,3754.03,0.99993,none,2.68,14.37,4.193,1.0,7e-05,False,none,,0.01084,False,Delta_EGT_cross_roll3,False,none
15,2026-01-16 04:02:00,242,Cruise_Loiter,5216.2,592.88,0.0322,0.002439,0.00333,13.2,1.114,740.7,733.1,742.6,744.8,742.3,11.7,93.27,95.6,82.39,4.186,0.030026,13941540.41,86.94,43.47,173.87,3738.25,0.99993,none,-1.71,14.53,4.186,1.0,7e-05,False,none,,0.00785,False,Ratio_Lube,False,none
15,2026-01-16 04:03:00,243,Cruise_Loiter,5209.1,594.22,0.03224,0.002443,0.00334,13.2,1.114,740.7,737.7,741.4,744.9,738.8,7.2,95.5,97.97,82.42,4.179,0.029989,13935615.26,86.82,43.41,173.64,3733.16,0.99993,none,2.23,14.47,4.179,1.0,7e-05,False,none,,0.00863,False,Delta_EGT_cross_roll3,False,none
15,2026-01-16 04:04:00,244,Cruise_Loiter,5192.1,593.28,0.03201,0.002425,0.00332,13.2,1.114,740.7,739.5,739.6,750.7,732.9,17.8,96.22,98.05,82.5,4.163,0.029905,13920444.75,86.53,43.27,173.07,3720.98,0.99993,none,0.72,12.23,4.163,1.0,7e-05,False,none,,0.00363,False,Delta_EGT_cross_roll3,False,none
15,2026-01-16 04:05:00,245,Cruise_Loiter,5183.5,591.89,0.0319,0.002417,0.0033,13.2,1.114,740.7,738.7,738.3,745.9,739.8,7.6,95.1,97.03,82.53,4.156,0.029874,13910964.31,86.39,43.2,172.78,3714.86,0.99993,none,-1.12,10.87,4.156,1.0,7e-05,False,none,,0.00504,False,Oil_Viscosity_Pa_s,False,none
15,2026-01-16 04:06:00,246,Cruise_Loiter,5236.7,592.18,0.03223,0.002441,0.00334,13.2,1.114,740.7,741.6,743.4,739.9,737.7,5.7,93.81,95.6,82.51,4.185,0.029891,13999369.12,87.28,43.64,174.56,3753.0,0.99993,none,-1.29,10.37,4.185,1.0,7e-05,False,none,,0.00638,False,Delta_CHT_ambient_C,False,none
15,2026-01-16 04:07:00,247,Cruise_Loiter,5163.8,592.62,0.03181,0.00241,0.00329,13.2,1.114,740.7,741.0,745.2,740.6,735.9,9.2,93.88,95.72,82.5,4.148,0.029906,13871797.7,86.06,43.03,172.13,3700.72,0.99993,none,0.07,7.5,4.148,1.0,7e-05,False,none,,0.00646,False,Delta_EGT_cross_roll3,False,none
15,2026-01-16 04:08:00,248,Cruise_Loiter,5166.8,592.94,0.03177,0.002407,0.00329,13.2,1.114,740.7,741.9,743.1,736.6,741.2,6.5,93.54,94.71,82.5,4.151,0.029912,13876044.32,86.11,43.06,172.23,3702.89,0.99993,none,-0.34,7.13,4.151,1.0,7e-05,False,none,,0.00732,False,Delta_EGT_cross_roll3,False,none
15,2026-01-16 04:09:00,249,Cruise_Loiter,5185.9,592.51,0.03194,0.00242,0.00331,13.2,1.114,740.7,743.4,737.9,746.4,735.1,11.3,92.64,94.52,82.44,4.166,0.029975,13898115.07,86.43,43.22,172.86,3716.54,0.99993,none,-0.9,9.0,4.166,1.0,7e-05,False,none,,0.00561,False,Delta_EGT_cross_roll3,False,none
15,2026-01-16 04:10:00,250,Cruise_Loiter,5232.0,592.29,0.03223,0.002441,0.00334,13.2,1.114,740.7,744.0,734.6,737.4,746.7,12.1,94.48,96.48,82.44,4.189,0.029966,13978776.73,87.2,43.6,174.4,3749.61,0.99993,none,1.84,9.97,4.189,1.0,7e-05,False,none,,0.00286,False,Delta_EGT_cross_roll3,False,none
15,2026-01-16 04:11:00,251,Cruise_Loiter,5230.8,593.12,0.0323,0.002447,0.00334,13.2,1.114,740.7,737.9,738.6,746.7,739.5,8.9,95.84,98.13,82.49,4.184,0.029913,13985547.95,87.18,43.59,174.36,3748.76,0.99993,none,1.36,10.77,4.183,1.0002,7e-05,False,none,,0.02433,False,Rate_of_Rise_CHT_C_per_min,False,none
15,2026-01-16 04:12:00,252,Cruise_Loiter,5166.9,593.0,0.0318,0.002409,0.00329,13.2,1.114,740.7,747.6,746.0,729.6,739.4,18.0,96.32,97.73,82.58,4.142,0.029818,13891953.35,86.11,43.06,172.23,3702.94,0.99993,none,0.48,13.0,4.142,1.0,7e-05,False,none,,0.00518,False,Delta_EGT_cross_roll3,False,none
15,2026-01-16 04:13:00,253,Cruise_Loiter,5176.7,592.7,0.03188,0.002415,0.0033,13.2,1.114,740.7,743.8,744.5,733.9,740.4,10.6,96.13,97.86,82.65,4.141,0.029746,13920831.31,86.28,43.14,172.56,3709.97,0.99993,none,-0.19,12.5,4.141,1.0,7e-05,False,none,,0.00424,False,Oil_Viscosity_Pa_s,False,none
15,2026-01-16 04:14:00,254,Cruise_Loiter,5222.8,592.23,0.03212,0.002433,0.00333,13.2,1.114,740.7,743.6,737.6,745.2,736.3,8.9,95.43,97.03,82.69,4.161,0.029703,14007231.17,87.05,43.52,174.09,3743.0,0.99993,none,-0.7,12.5,4.161,1.0,7e-05,False,none,,0.00507,False,Ratio_Lube,False,none
15,2026-01-16 04:15:00,255,Cruise_Loiter,5249.0,593.16,0.03238,0.002453,0.00335,13.2,1.114,740.7,744.3,733.9,741.0,743.5,10.4,94.82,96.86,82.69,4.174,0.0297,14052699.64,87.48,43.74,174.97,3761.78,0.99993,none,-0.61,9.97,4.174,1.0,7e-05,False,none,,0.00507,False,Delta_EGT_cross_roll3,False,none
15,2026-01-16 04:16:00,256,Cruise_Loiter,5233.5,593.34,0.03222,0.002441,0.00334,13.2,1.114,740.7,740.9,745.5,739.5,736.9,8.6,95.63,97.0,82.75,4.161,0.029645,14035616.71,87.23,43.61,174.45,3750.7,0.99993,none,0.81,9.3,4.161,1.0,7e-05,False,none,,0.00331,False,Delta_EGT_cross_roll3,False,none
15,2026-01-16 04:17:00,257,Cruise_Loiter,5181.7,593.9,0.03204,0.002428,0.00332,13.2,1.114,740.7,741.0,746.2,737.7,737.8,8.4,96.81,99.18,82.81,4.129,0.029579,13957826.93,86.36,43.18,172.72,3713.52,0.99993,none,1.18,9.13,4.129,1.0,7e-05,False,none,,0.00316,False,Delta_EGT_cross_roll3,False,none
15,2026-01-16 04:18:00,258,Cruise_Loiter,5141.0,592.38,0.03175,0.002405,0.00329,13.2,1.114,740.7,722.2,744.7,750.0,745.8,27.8,94.72,97.41,82.78,4.111,0.029609,13883080.95,85.68,42.84,171.37,3684.39,0.99993,none,-2.09,14.93,4.111,1.0,7e-05,False,none,,0.00784,False,Oil_Viscosity_Pa_s,False,none
15,2026-01-16 04:19:00,259,Cruise_Loiter,5171.3,592.49,0.03188,0.002415,0.0033,13.2,1.114,740.7,748.0,743.6,735.4,735.8,12.6,95.24,97.4,82.79,4.125,0.0296,13936595.35,86.19,43.09,172.38,3706.12,0.99993,none,0.52,16.27,4.125,1.0,7e-05,False,none,,0.00848,False,Delta_EGT_cross_roll3,False,none
15,2026-01-16 04:20:00,260,Cruise_Loiter,5172.2,593.61,0.03191,0.002418,0.0033,13.2,1.114,740.7,734.9,748.9,742.2,736.8,14.0,92.08,93.92,82.69,4.135,0.029703,13920526.06,86.2,43.1,172.41,3706.78,0.99993,none,-3.16,18.13,4.135,1.0,7e-05,False,none,,0.01086,False,Rate_of_Rise_CHT_C_per_min,False,none
15,2026-01-16 04:21:00,261,Cruise_Loiter,5262.8,592.72,0.03243,0.002457,0.00336,13.2,1.114,740.7,743.2,733.9,740.9,744.8,10.9,92.78,94.69,82.62,4.187,0.029775,14063522.5,87.71,43.86,175.43,3771.65,0.99993,none,0.7,12.5,4.187,1.0,7e-05,False,none,,0.00618,False,Delta_CHT_ambient_C,False,none
15,2026-01-16 04:22:00,262,Cruise_Loiter,5187.6,592.95,0.03192,0.002418,0.00331,13.2,1.114,740.7,737.5,742.0,743.5,739.7,6.0,92.97,94.38,82.58,4.153,0.02982,13927113.63,86.46,43.23,172.92,3717.78,0.99993,none,0.19,10.3,4.153,1.0,7e-05,False,none,,0.00468,False,Delta_CHT_ambient_C,False,none
15,2026-01-16 04:23:00,263,Cruise_Loiter,5217.2,592.09,0.0322,0.002439,0.00333,13.2,1.114,740.7,746.5,742.6,731.6,742.1,15.0,92.61,95.29,82.49,4.177,0.029916,13961803.04,86.95,43.48,173.91,3739.01,0.99993,none,-0.36,10.63,4.177,1.0,7e-05,False,none,,0.00389,False,Oil_Viscosity_Pa_s,False,none
15,2026-01-16 04:24:00,264,Cruise_Loiter,5175.5,592.68,0.03182,0.00241,0.0033,13.2,1.114,740.7,738.0,740.3,748.7,735.7,13.0,94.01,95.25,82.5,4.154,0.029905,13892065.4,86.26,43.13,172.52,3709.1,0.99993,none,1.4,11.33,4.154,1.0,7e-05,False,none,,0.00412,False,Delta_EGT_cross_roll3,False,none
15,2026-01-16 04:25:00,265,Cruise_Loiter,5175.0,592.84,0.03194,0.002419,0.00331,13.2,1.114,740.7,739.7,737.3,743.1,742.6,5.7,94.99,97.27,82.52,4.153,0.029889,13893769.65,86.25,43.12,172.5,3708.74,0.99993,none,0.98,11.23,4.153,1.0,7e-05,False,none,,0.00262,False,Delta_EGT_cross_roll3,False,none
15,2026-01-16 04:26:00,266,Cruise_Loiter,5211.7,593.41,0.03221,0.002441,0.00333,13.2,1.114,740.7,741.5,738.7,742.7,739.8,4.0,94.25,96.72,82.5,4.173,0.02991,13953283.05,86.86,43.43,173.72,3735.05,0.99993,none,-0.74,7.57,4.173,1.0,7e-05,False,none,,0.00542,False,Delta_EGT_cross_roll3,False,none
15,2026-01-16 04:27:00,267,Cruise_Loiter,5226.6,594.24,0.03236,0.002452,0.00335,13.2,1.114,740.7,740.9,745.2,736.8,739.9,8.4,93.42,95.99,82.45,4.186,0.029965,13969593.31,87.11,43.55,174.22,3745.72,0.99993,none,-0.83,6.03,4.186,1.0,7e-05,False,none,,0.0079,False,Delta_EGT_cross_roll3,False,none
15,2026-01-16 04:28:00,268,Cruise_Loiter,5186.6,594.7,0.03213,0.002434,0.00333,13.2,1.114,740.7,743.6,737.9,730.5,750.8,20.3,94.46,96.92,82.44,4.166,0.029972,13899830.49,86.44,43.22,172.89,3717.07,0.99993,none,1.04,10.9,4.166,1.0,7e-05,False,none,,0.00267,False,Delta_EGT_cross_roll3,False,none
15,2026-01-16 04:29:00,269,Cruise_Loiter,5202.1,593.85,0.03203,0.002427,0.00332,13.2,1.114,740.7,744.6,738.2,740.7,739.2,6.4,93.17,94.31,82.42,4.175,0.029987,13923858.6,86.7,43.35,173.4,3728.14,0.99993,none,-1.29,11.7,4.175,1.0,7e-05,False,none,,0.0077,False,Rate_of_Rise_CHT_C_per_min,False,none
15,2026-01-16 04:30:00,270,Cruise_Loiter,5237.8,595.05,0.03237,0.002452,0.00335,13.2,1.114,740.7,738.3,745.0,743.8,735.6,9.4,95.24,96.84,82.47,4.189,0.029934,13993885.06,87.3,43.65,174.59,3753.73,0.99993,none,2.07,12.03,4.189,1.0,7e-05,False,none,,0.00424,False,Delta_EGT_cross_roll3,False,none
15,2026-01-16 04:31:00,271,Cruise_Loiter,5168.7,594.57,0.03201,0.002425,0.00331,13.2,1.114,740.7,748.2,746.5,736.9,731.1,17.1,95.5,97.93,82.5,4.151,0.029902,13880938.78,86.15,43.07,172.29,3704.25,0.99993,none,0.26,10.97,4.151,1.0,7e-05,False,none,,0.00299,False,Oil_Viscosity_Pa_s,False,none
