mission_id,mission_type,weather_profile,timestamp,elapsed_min,mission_phase,altitude_ft,OAT_C,pressure_hPa,air_density_kg_m3,relative_humidity_pct,wind_speed_kt,wind_relative_angle_deg
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:08:00,788,Cruise_Loiter,11857.7,12.42,647.5,0.7891,11.9,15.1,138.2
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:09:00,789,Cruise_Loiter,11842.8,12.01,647.69,0.7905,11.3,12.5,352.7
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:10:00,790,Cruise_Loiter,11852.3,11.5,646.83,0.7908,12.6,13.9,351.5
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:11:00,791,Cruise_Loiter,11865.6,12.11,647.67,0.7902,12.1,13.5,12.3
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:12:00,792,Cruise_Loiter,11877.4,11.29,648.44,0.7936,9.8,15.5,14.6
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:13:00,793,Cruise_Loiter,11850.6,12.35,648.18,0.7902,10.4,15.0,107.6
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:14:00,794,Cruise_Loiter,11817.8,11.26,650.34,0.7959,10.6,12.3,230.5
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:15:00,795,Cruise_Loiter,11819.5,12.05,648.55,0.7915,10.0,12.9,343.1
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:16:00,796,Cruise_Loiter,11830.2,11.59,649.7,0.7942,10.9,13.0,79.4
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:17:00,797,Cruise_Loiter,11788.8,12.28,650.44,0.7932,11.1,7.9,278.5
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:18:00,798,Cruise_Loiter,11806.9,11.44,649.99,0.795,10.8,9.8,86.9
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:19:00,799,Cruise_Loiter,11777.2,10.58,650.31,0.7979,9.4,11.6,54.5
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:20:00,800,Cruise_Loiter,11744.4,12.55,651.53,0.7939,8.5,8.3,256.3
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:21:00,801,Cruise_Loiter,11754.9,12.36,650.88,0.7936,9.0,13.6,111.2
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:22:00,802,Cruise_Loiter,11786.1,12.25,650.89,0.7939,9.9,14.5,123.8
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:23:00,803,Cruise_Loiter,11806.4,12.75,649.29,0.7905,9.9,12.9,45.7
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:24:00,804,Cruise_Loiter,11841.7,11.59,648.27,0.7926,9.2,13.9,297.8
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:25:00,805,Cruise_Loiter,11843.3,11.79,648.87,0.7927,9.8,16.4,325.7
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:26:00,806,Cruise_Loiter,11841.8,11.45,647.69,0.7922,10.0,15.0,249.7
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:27:00,807,Cruise_Loiter,11829.2,12.08,648.69,0.7917,9.5,13.1,318.0
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:28:00,808,Cruise_Loiter,11819.8,12.59,648.55,0.7901,9.6,13.7,56.2
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:29:00,809,Cruise_Loiter,11838.7,12.02,646.46,0.7891,9.9,11.6,141.0
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:30:00,810,Cruise_Loiter,11844.0,11.84,648.15,0.7918,8.7,12.3,76.5
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:31:00,811,Cruise_Loiter,11864.3,10.52,646.83,0.7939,7.9,13.9,219.3
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:32:00,812,Cruise_Loiter,11883.2,11.61,646.91,0.7909,7.3,14.4,260.8
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:33:00,813,Cruise_Loiter,11863.9,11.85,649.39,0.7933,7.6,14.8,188.2
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:34:00,814,Cruise_Loiter,11880.8,12.08,647.79,0.7908,6.1,13.9,77.0
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:35:00,815,Cruise_Loiter,11907.9,10.65,645.57,0.7921,5.9,13.7,106.7
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:36:00,816,Cruise_Loiter,11909.4,11.38,646.5,0.7912,5.5,12.3,35.9
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:37:00,817,Cruise_Loiter,11932.5,10.04,647.52,0.7962,6.3,14.3,25.7
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:38:00,818,Cruise_Loiter,11912.3,11.78,645.87,0.7893,6.9,13.7,244.5
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:39:00,819,Cruise_Loiter,11920.4,11.46,645.33,0.7894,7.1,11.4,168.3
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:40:00,820,Cruise_Loiter,11955.3,11.57,644.94,0.7887,7.1,15.3,244.7
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:41:00,821,Cruise_Loiter,11983.8,12.04,644.27,0.7865,7.1,14.8,172.1
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:42:00,822,Cruise_Loiter,11951.2,11.93,644.37,0.7869,8.3,13.6,72.7
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:43:00,823,Cruise_Loiter,11942.5,11.6,646.63,0.7907,7.3,13.5,220.1
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:44:00,824,Cruise_Loiter,11948.0,11.4,646.08,0.7906,5.9,12.9,295.6
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:45:00,825,Cruise_Loiter,11956.2,12.25,646.58,0.7888,6.4,13.1,176.3
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:46:00,826,Cruise_Loiter,11938.3,12.24,645.32,0.7873,6.3,19.1,298.1
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:47:00,827,Cruise_Loiter,11904.2,13.29,646.7,0.7859,8.1,7.0,222.2
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:48:00,828,Cruise_Loiter,11930.6,11.73,645.09,0.7882,9.9,12.4,318.6
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:49:00,829,Cruise_Loiter,11909.0,10.86,647.13,0.7932,10.2,10.8,245.7
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:50:00,830,Cruise_Loiter,11866.8,11.88,648.51,0.7919,11.1,13.7,311.2
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:51:00,831,Cruise_Loiter,11866.0,11.67,648.03,0.7919,11.7,14.9,242.3
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:52:00,832,Cruise_Loiter,11877.3,12.55,647.41,0.7887,11.1,13.2,3.5
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:53:00,833,Cruise_Loiter,11882.7,10.47,646.33,0.7933,10.7,13.4,223.2
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:54:00,834,Cruise_Loiter,11850.7,10.98,647.24,0.7929,11.4,16.6,300.8
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:55:00,835,Cruise_Loiter,11817.4,11.67,649.79,0.794,12.0,11.4,117.6
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:56:00,836,Cruise_Loiter,11798.4,11.75,649.17,0.7931,11.4,8.7,326.4
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:57:00,837,Cruise_Loiter,11835.1,11.44,647.3,0.7917,10.6,15.5,32.8
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:58:00,838,Cruise_Loiter,11814.6,11.93,649.19,0.7927,9.1,11.6,74.8
11,Maritime_Surveillance,Hot_Desert,2026-01-12 13:59:00,839,Cruise_Loiter,11835.7,10.59,648.48,0.7957,8.7,15.0,172.9
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:00:00,840,Cruise_Loiter,11849.6,11.82,647.23,0.7907,8.9,15.0,71.0
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:01:00,841,Cruise_Loiter,11847.3,11.15,649.06,0.7948,9.1,15.9,123.4
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:02:00,842,Cruise_Loiter,11862.8,12.24,647.45,0.7898,8.7,9.4,276.3
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:03:00,843,Cruise_Loiter,11892.0,11.47,647.49,0.7921,6.9,13.5,8.9
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:04:00,844,Cruise_Loiter,11917.1,11.16,646.25,0.7914,7.6,13.4,56.3
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:05:00,845,Cruise_Loiter,11901.9,10.59,646.14,0.7928,7.9,10.9,39.6
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:06:00,846,Cruise_Loiter,11883.4,11.68,646.0,0.7896,8.1,13.7,322.9
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:07:00,847,Cruise_Loiter,11821.4,11.43,649.67,0.7948,8.6,12.5,185.0
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:08:00,848,Cruise_Loiter,11783.1,11.41,649.81,0.7949,9.6,16.6,13.1
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:09:00,849,Cruise_Loiter,11761.9,11.47,649.96,0.7949,10.7,13.7,83.0
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:10:00,850,Cruise_Loiter,11772.5,12.76,649.9,0.791,13.0,12.2,288.9
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:11:00,851,Cruise_Loiter,11787.3,11.18,649.29,0.7947,13.0,15.1,154.6
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:12:00,852,Cruise_Loiter,11821.9,11.84,648.46,0.7917,14.8,14.1,319.4
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:13:00,853,Cruise_Loiter,11774.9,11.91,650.75,0.7943,15.2,12.7,301.6
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:14:00,854,Cruise_Loiter,11804.4,11.76,649.27,0.793,14.5,10.9,359.5
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:15:00,855,Cruise_Loiter,11818.3,11.78,648.51,0.792,14.2,12.0,319.3
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:16:00,856,Cruise_Loiter,11801.0,11.19,648.76,0.794,14.4,12.7,157.6
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:17:00,857,Cruise_Loiter,11836.1,11.71,649.5,0.7933,15.7,12.4,355.7
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:18:00,858,Cruise_Loiter,11817.7,12.24,647.85,0.7899,14.5,15.1,32.5
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:19:00,859,Cruise_Loiter,11848.7,10.71,648.32,0.7949,13.1,13.9,8.6
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:20:00,860,Cruise_Loiter,11807.1,11.22,650.64,0.7963,12.6,14.4,358.6
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:21:00,861,Cruise_Loiter,11772.4,11.21,649.42,0.7949,11.9,11.3,128.3
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:22:00,862,Cruise_Loiter,11802.7,11.49,648.69,0.7932,11.3,12.9,251.3
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:23:00,863,Cruise_Loiter,11817.7,12.5,649.35,0.7912,11.6,7.2,167.7
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:24:00,864,Cruise_Loiter,11804.8,12.3,648.25,0.7903,12.3,15.3,23.9
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:25:00,865,Descent,11805.3,11.67,648.37,0.7923,11.4,13.3,37.9
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:26:00,866,Descent,11205.9,12.77,664.89,0.8093,12.3,12.1,171.5
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:27:00,867,Descent,10593.2,13.76,681.33,0.8264,12.2,12.4,143.6
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:28:00,868,Descent,9954.9,14.84,698.24,0.8437,12.2,12.6,215.4
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:29:00,869,Descent,9193.0,17.42,718.36,0.8601,12.8,13.5,224.3
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:30:00,870,Descent,8675.7,18.38,732.84,0.8747,11.2,9.8,336.5
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:31:00,871,Descent,8057.9,19.51,749.8,0.8913,11.9,14.6,190.0
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:32:00,872,Descent,7454.8,20.39,768.46,0.9108,11.6,8.4,140.7
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:33:00,873,Descent,6826.7,22.03,787.2,0.9275,12.8,7.4,313.0
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:34:00,874,Descent,6200.6,22.62,806.53,0.9482,14.6,11.3,111.0
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:35:00,875,Descent,5577.1,24.64,824.14,0.9621,15.0,6.8,320.9
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:36:00,876,Descent,4984.4,26.11,843.5,0.9796,15.9,14.4,217.6
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:37:00,877,Descent,4293.9,26.57,864.92,1.0028,16.4,7.7,319.1
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:38:00,878,Descent,3737.0,28.2,883.84,1.0188,17.7,8.9,275.5
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:39:00,879,Descent,3101.1,28.65,905.41,1.042,18.1,9.5,76.2
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:40:00,880,Descent,2511.2,29.92,923.8,1.0587,17.3,10.4,74.1
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:41:00,881,Descent,1829.4,31.2,947.9,1.0815,17.9,10.3,121.6
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:42:00,882,Descent,1255.7,32.11,969.3,1.1024,18.2,9.6,299.2
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:43:00,883,Descent,646.8,33.45,989.16,1.1197,19.0,8.2,351.3
11,Maritime_Surveillance,Hot_Desert,2026-01-12 14:44:00,884,Landing,0.0,35.45,1012.34,1.138,19.7,2.9,336.1
12,Communication_Relay,Hot_Desert,2026-01-13 00:00:00,0,Taxi,43.0,34.81,1011.14,1.1434,2.0,7.1,151.7
12,Communication_Relay,Hot_Desert,2026-01-13 00:01:00,1,Takeoff,24.7,35.85,1012.33,1.1408,2.0,4.6,158.9
12,Communication_Relay,Hot_Desert,2026-01-13 00:02:00,2,Takeoff,33.3,35.15,1011.97,1.143,2.0,8.7,117.3
12,Communication_Relay,Hot_Desert,2026-01-13 00:03:00,3,Climb,0.0,34.07,1012.68,1.1479,2.0,9.1,41.3
12,Communication_Relay,Hot_Desert,2026-01-13 00:04:00,4,Climb,483.6,34.4,997.06,1.129,2.0,7.2,70.3
12,Communication_Relay,Hot_Desert,2026-01-13 00:05:00,5,Climb,1043.3,33.61,975.48,1.1074,2.0,7.6,331.4
12,Communication_Relay,Hot_Desert,2026-01-13 00:06:00,6,Climb,1406.6,32.38,964.01,1.0988,2.0,6.8,29.9
12,Communication_Relay,Hot_Desert,2026-01-13 00:07:00,7,Climb,2029.6,30.35,939.12,1.0776,2.0,12.0,82.6
12,Communication_Relay,Hot_Desert,2026-01-13 00:08:00,8,Climb,2356.7,30.7,930.73,1.0667,2.0,12.6,31.4
12,Communication_Relay,Hot_Desert,2026-01-13 00:09:00,9,Climb,2918.7,29.52,912.32,1.0497,2.0,7.7,85.1
12,Communication_Relay,Hot_Desert,2026-01-13 00:10:00,10,Climb,3365.0,27.97,895.35,1.0355,2.0,7.8,30.3
12,Communication_Relay,Hot_Desert,2026-01-13 00:11:00,11,Climb,3862.2,27.42,879.73,1.0193,2.0,8.6,318.3
12,Communication_Relay,Hot_Desert,2026-01-13 00:12:00,12,Climb,4293.5,26.58,865.76,1.006,2.0,3.5,105.5
12,Communication_Relay,Hot_Desert,2026-01-13 00:13:00,13,Climb,4866.1,24.52,847.12,0.9911,2.0,8.3,285.9
12,Communication_Relay,Hot_Desert,2026-01-13 00:14:00,14,Climb,5241.1,25.33,835.08,0.9744,2.0,7.2,342.8
12,Communication_Relay,Hot_Desert,2026-01-13 00:15:00,15,Climb,5780.1,24.99,819.55,0.9574,2.0,12.3,153.9
12,Communication_Relay,Hot_Desert,2026-01-13 00:16:00,16,Climb,6235.1,22.8,804.53,0.9468,2.0,8.7,311.8
12,Communication_Relay,Hot_Desert,2026-01-13 00:17:00,17,Climb,6793.3,22.03,788.4,0.9302,2.0,9.8,90.6
12,Communication_Relay,Hot_Desert,2026-01-13 00:18:00,18,Climb,7185.3,19.98,776.84,0.923,2.0,9.7,47.6
12,Communication_Relay,Hot_Desert,2026-01-13 00:19:00,19,Climb,7725.9,19.99,759.5,0.9024,2.0,12.7,310.1
12,Communication_Relay,Hot_Desert,2026-01-13 00:20:00,20,Climb,8162.0,18.88,748.0,0.8921,2.0,9.8,43.1
12,Communication_Relay,Hot_Desert,2026-01-13 00:21:00,21,Climb,8710.4,18.18,733.42,0.8768,2.0,11.3,151.5
12,Communication_Relay,Hot_Desert,2026-01-13 00:22:00,22,Climb,9140.3,16.37,719.44,0.8655,2.0,9.9,105.7
12,Communication_Relay,Hot_Desert,2026-01-13 00:23:00,23,Climb,9716.5,16.39,703.97,0.8468,2.0,9.9,38.9
12,Communication_Relay,Hot_Desert,2026-01-13 00:24:00,24,Climb,10111.3,15.38,693.45,0.8371,2.0,16.9,294.0
12,Communication_Relay,Hot_Desert,2026-01-13 00:25:00,25,Climb,10592.2,13.92,680.72,0.8259,2.0,10.8,222.6
12,Communication_Relay,Hot_Desert,2026-01-13 00:26:00,26,Climb,11195.4,12.32,665.03,0.8114,2.0,13.2,173.0
12,Communication_Relay,Hot_Desert,2026-01-13 00:27:00,27,Climb,11605.7,11.3,654.36,0.8013,2.0,14.7,13.1
12,Communication_Relay,Hot_Desert,2026-01-13 00:28:00,28,Climb,12058.7,10.91,641.62,0.7868,2.0,11.5,46.2
12,Communication_Relay,Hot_Desert,2026-01-13 00:29:00,29,Cruise_Loiter,12176.9,10.95,639.78,0.7844,2.0,12.2,334.3
12,Communication_Relay,Hot_Desert,2026-01-13 00:30:00,30,Cruise_Loiter,12177.6,9.89,638.94,0.7863,2.0,10.4,209.7
12,Communication_Relay,Hot_Desert,2026-01-13 00:31:00,31,Cruise_Loiter,12165.6,10.0,640.38,0.7878,2.0,10.0,12.8
12,Communication_Relay,Hot_Desert,2026-01-13 00:32:00,32,Cruise_Loiter,12143.7,11.35,641.1,0.7849,2.0,12.7,77.3
12,Communication_Relay,Hot_Desert,2026-01-13 00:33:00,33,Cruise_Loiter,12133.4,11.4,639.73,0.7831,2.0,9.9,103.5
12,Communication_Relay,Hot_Desert,2026-01-13 00:34:00,34,Cruise_Loiter,12102.0,10.29,641.31,0.7881,2.0,10.6,269.5
12,Communication_Relay,Hot_Desert,2026-01-13 00:35:00,35,Cruise_Loiter,12101.0,11.02,641.96,0.7869,2.0,10.5,250.5
12,Communication_Relay,Hot_Desert,2026-01-13 00:36:00,36,Cruise_Loiter,12087.7,10.92,642.81,0.7882,2.0,14.2,140.2
12,Communication_Relay,Hot_Desert,2026-01-13 00:37:00,37,Cruise_Loiter,12088.4,11.46,641.22,0.7848,2.0,10.5,18.0
12,Communication_Relay,Hot_Desert,2026-01-13 00:38:00,38,Cruise_Loiter,12085.6,10.25,642.09,0.7892,2.0,12.1,139.4
12,Communication_Relay,Hot_Desert,2026-01-13 00:39:00,39,Cruise_Loiter,12097.8,10.94,643.68,0.7892,2.0,11.1,355.7
12,Communication_Relay,Hot_Desert,2026-01-13 00:40:00,40,Cruise_Loiter,12114.7,10.9,642.28,0.7876,2.0,12.4,107.5
12,Communication_Relay,Hot_Desert,2026-01-13 00:41:00,41,Cruise_Loiter,12106.3,10.89,640.82,0.7858,2.0,15.3,77.2
12,Communication_Relay,Hot_Desert,2026-01-13 00:42:00,42,Cruise_Loiter,12115.8,11.37,642.03,0.786,2.0,11.3,289.0
12,Communication_Relay,Hot_Desert,2026-01-13 00:43:00,43,Cruise_Loiter,12083.9,11.07,641.38,0.786,2.0,13.0,196.1
12,Communication_Relay,Hot_Desert,2026-01-13 00:44:00,44,Cruise_Loiter,12021.3,10.23,643.65,0.7912,2.0,12.8,59.9
12,Communication_Relay,Hot_Desert,2026-01-13 00:45:00,45,Cruise_Loiter,12004.8,11.34,644.71,0.7893,2.0,12.7,308.0
12,Communication_Relay,Hot_Desert,2026-01-13 00:46:00,46,Cruise_Loiter,11981.3,11.99,644.76,0.7876,2.0,13.7,239.1
12,Communication_Relay,Hot_Desert,2026-01-13 00:47:00,47,Cruise_Loiter,11971.9,10.47,644.61,0.7916,2.0,15.1,289.7
12,Communication_Relay,Hot_Desert,2026-01-13 00:48:00,48,Cruise_Loiter,11959.6,11.59,645.79,0.79,2.0,13.6,290.8
12,Communication_Relay,Hot_Desert,2026-01-13 00:49:00,49,Cruise_Loiter,11918.5,12.24,646.94,0.7896,2.0,12.7,193.3
12,Communication_Relay,Hot_Desert,2026-01-13 00:50:00,50,Cruise_Loiter,11907.3,11.72,646.63,0.7906,2.0,12.0,199.4
12,Communication_Relay,Hot_Desert,2026-01-13 00:51:00,51,Cruise_Loiter,11926.4,11.23,646.97,0.7924,2.0,12.5,174.7
12,Communication_Relay,Hot_Desert,2026-01-13 00:52:00,52,Cruise_Loiter,11895.4,11.99,647.38,0.7908,2.0,8.5,254.2
12,Communication_Relay,Hot_Desert,2026-01-13 00:53:00,53,Cruise_Loiter,11893.2,11.76,647.27,0.7913,2.0,15.0,232.8
12,Communication_Relay,Hot_Desert,2026-01-13 00:54:00,54,Cruise_Loiter,11873.5,10.11,648.74,0.7978,2.0,12.4,116.1
12,Communication_Relay,Hot_Desert,2026-01-13 00:55:00,55,Cruise_Loiter,11859.9,10.96,648.59,0.7952,2.0,11.9,293.7
12,Communication_Relay,Hot_Desert,2026-01-13 00:56:00,56,Cruise_Loiter,11892.5,10.68,648.04,0.7953,2.0,13.7,13.2
12,Communication_Relay,Hot_Desert,2026-01-13 00:57:00,57,Cruise_Loiter,11903.6,11.23,647.17,0.7927,2.0,13.6,47.4
12,Communication_Relay,Hot_Desert,2026-01-13 00:58:00,58,Cruise_Loiter,11902.4,11.97,646.1,0.7893,2.0,10.4,134.2
12,Communication_Relay,Hot_Desert,2026-01-13 00:59:00,59,Cruise_Loiter,11869.3,11.09,647.76,0.7938,2.0,14.4,197.5
12,Communication_Relay,Hot_Desert,2026-01-13 01:00:00,60,Cruise_Loiter,11836.2,10.64,648.3,0.7957,2.0,12.5,344.5
12,Communication_Relay,Hot_Desert,2026-01-13 01:01:00,61,Cruise_Loiter,11848.2,11.38,648.74,0.7942,2.0,13.0,212.5
12,Communication_Relay,Hot_Desert,2026-01-13 01:02:00,62,Cruise_Loiter,11856.0,11.92,648.65,0.7926,2.0,12.5,160.8
12,Communication_Relay,Hot_Desert,2026-01-13 01:03:00,63,Cruise_Loiter,11847.6,11.74,648.49,0.7929,2.0,13.9,86.8
12,Communication_Relay,Hot_Desert,2026-01-13 01:04:00,64,Cruise_Loiter,11830.1,12.07,648.45,0.7919,2.0,12.3,320.4
12,Communication_Relay,Hot_Desert,2026-01-13 01:05:00,65,Cruise_Loiter,11830.4,10.96,647.05,0.7933,2.0,15.0,267.5
12,Communication_Relay,Hot_Desert,2026-01-13 01:06:00,66,Cruise_Loiter,11855.9,10.9,648.66,0.7954,2.0,12.9,308.1
12,Communication_Relay,Hot_Desert,2026-01-13 01:07:00,67,Cruise_Loiter,11870.8,11.5,647.88,0.7928,2.0,14.5,148.8
12,Communication_Relay,Hot_Desert,2026-01-13 01:08:00,68,Cruise_Loiter,11893.3,11.39,647.62,0.7928,2.0,13.3,180.0
12,Communication_Relay,Hot_Desert,2026-01-13 01:09:00,69,Cruise_Loiter,11883.6,11.36,646.18,0.7911,2.0,14.5,336.1
12,Communication_Relay,Hot_Desert,2026-01-13 01:10:00,70,Cruise_Loiter,11896.9,11.65,647.43,0.7918,2.0,11.8,314.4
12,Communication_Relay,Hot_Desert,2026-01-13 01:11:00,71,Cruise_Loiter,11883.6,12.24,647.27,0.79,2.0,13.3,265.2
12,Communication_Relay,Hot_Desert,2026-01-13 01:12:00,72,Cruise_Loiter,11847.1,11.58,648.36,0.7932,2.0,15.0,320.8
12,Communication_Relay,Hot_Desert,2026-01-13 01:13:00,73,Cruise_Loiter,11830.8,10.74,648.8,0.796,2.0,15.5,29.6
12,Communication_Relay,Hot_Desert,2026-01-13 01:14:00,74,Cruise_Loiter,11822.0,11.57,650.09,0.7953,2.0,14.9,180.5
12,Communication_Relay,Hot_Desert,2026-01-13 01:15:00,75,Cruise_Loiter,11796.3,11.85,650.38,0.7949,2.0,16.0,262.5
12,Communication_Relay,Hot_Desert,2026-01-13 01:16:00,76,Cruise_Loiter,11805.2,11.4,648.74,0.7941,2.0,9.1,9.0
12,Communication_Relay,Hot_Desert,2026-01-13 01:17:00,77,Cruise_Loiter,11803.1,12.49,648.68,0.791,2.0,13.8,93.1
12,Communication_Relay,Hot_Desert,2026-01-13 01:18:00,78,Cruise_Loiter,11792.7,11.32,649.9,0.7958,2.0,14.7,169.9
12,Communication_Relay,Hot_Desert,2026-01-13 01:19:00,79,Cruise_Loiter,11791.5,11.65,649.01,0.7938,2.0,12.2,270.8
12,Communication_Relay,Hot_Desert,2026-01-13 01:20:00,80,Cruise_Loiter,11765.0,10.95,649.42,0.7962,2.0,12.4,261.9
12,Communication_Relay,Hot_Desert,2026-01-13 01:21:00,81,Cruise_Loiter,11725.2,11.56,651.01,0.7964,2.0,15.1,315.8
12,Communication_Relay,Hot_Desert,2026-01-13 01:22:00,82,Cruise_Loiter,11746.7,12.33,651.93,0.7954,2.0,14.8,264.8
12,Communication_Relay,Hot_Desert,2026-01-13 01:23:00,83,Cruise_Loiter,11740.1,11.19,650.69,0.7971,2.0,14.0,60.7
12,Communication_Relay,Hot_Desert,2026-01-13 01:24:00,84,Cruise_Loiter,11748.5,12.58,651.18,0.7938,2.0,12.6,169.4
12,Communication_Relay,Hot_Desert,2026-01-13 01:25:00,85,Cruise_Loiter,11758.2,11.92,649.65,0.7938,2.0,14.4,76.2
12,Communication_Relay,Hot_Desert,2026-01-13 01:26:00,86,Cruise_Loiter,11802.6,11.57,648.31,0.7931,2.0,17.4,97.0
12,Communication_Relay,Hot_Desert,2026-01-13 01:27:00,87,Cruise_Loiter,11805.6,10.75,648.69,0.7959,2.0,9.4,78.2
12,Communication_Relay,Hot_Desert,2026-01-13 01:28:00,88,Cruise_Loiter,11847.0,10.51,648.02,0.7958,2.0,9.9,198.5
12,Communication_Relay,Hot_Desert,2026-01-13 01:29:00,89,Cruise_Loiter,11866.8,10.78,647.99,0.7949,2.0,13.1,313.4
12,Communication_Relay,Hot_Desert,2026-01-13 01:30:00,90,Cruise_Loiter,11868.7,12.23,647.61,0.7904,2.0,9.8,356.4
12,Communication_Relay,Hot_Desert,2026-01-13 01:31:00,91,Cruise_Loiter,11895.9,11.13,647.29,0.7931,2.0,16.3,182.1
12,Communication_Relay,Hot_Desert,2026-01-13 01:32:00,92,Cruise_Loiter,11907.2,11.12,647.81,0.7938,2.0,11.7,190.1
